timestamp,src_id,request_rate,packet_size,time_gap,label
1770125971.5057147,FUZZ_1,9.18,4901,0.2908,3
1770125971.5057147,FUZZ_1,38.5,3743,1.6029,3
1770125971.5057147,FUZZ_1,35.29,32,0.469,3
1770125971.5057147,FUZZ_1,22.65,2810,1.9359,3
1770125971.5057147,FUZZ_1,36.74,9,1.6768,3
1770125971.506699,FUZZ_1,7.85,45,0.1415,3
1770125971.506699,FUZZ_1,43.26,45,1.5108,3
1770125971.506699,FUZZ_1,20.61,4780,0.3518,3
1770125971.506699,FUZZ_1,41.62,15,0.8961,3
1770125971.506699,FUZZ_1,22.29,19,0.3567,3
1770125971.506699,FUZZ_1,43.07,3498,1.0758,3
1770125971.506699,FUZZ_1,12.65,14,1.0869,3
1770125971.506699,FUZZ_1,27.8,3826,0.9273,3
1770125971.506699,FUZZ_1,47.37,21,1.3718,3
1770125971.506699,FUZZ_1,22.48,4308,1.317,3
1770125971.506699,FUZZ_1,43.42,13,0.9169,3
1770125971.506699,FUZZ_1,38.8,4296,1.5928,3
1770125971.506699,FUZZ_1,36.07,2183,1.7498,3
1770125971.506699,FUZZ_1,38.79,2660,0.6477,3
1770125971.506699,FUZZ_1,17.14,2526,1.4513,3
1770125971.506699,FUZZ_1,15.4,30,0.9251,3
1770125971.506699,FUZZ_1,35.22,4895,0.5978,3
1770125971.506699,FUZZ_1,8.76,4625,1.403,3
1770125971.506699,FUZZ_1,8.11,25,0.1896,3
1770125971.506699,FUZZ_1,21.18,3283,0.4374,3
1770125971.506699,FUZZ_1,44.5,4672,1.7041,3
1770125971.506699,FUZZ_1,10.23,36,0.7198,3
1770125971.506699,FUZZ_1,11.85,37,0.1134,3
1770125971.506699,FUZZ_1,38.24,22,0.7744,3
1770125971.506699,FUZZ_1,20.05,47,0.7866,3
1770125971.506699,FUZZ_1,14.62,4643,1.9499,3
1770125971.506699,FUZZ_1,25.28,23,1.5899,3
1770125971.506699,FUZZ_1,49.05,14,1.1264,3
1770125971.506699,FUZZ_1,24.7,2723,1.4143,3
1770125971.506699,FUZZ_1,28.69,1,1.638,3
1770125971.506699,FUZZ_1,7.82,2500,1.6564,3
1770125971.506699,FUZZ_1,28.51,4124,0.1596,3
1770125971.506699,FUZZ_1,45.82,47,0.4689,3
1770125971.506699,FUZZ_1,18.86,4059,1.8075,3
1770125971.506699,FUZZ_1,30.96,32,1.8692,3
1770125971.506699,FUZZ_1,39.37,46,0.1569,3
1770125971.506699,FUZZ_1,5.1,20,1.5777,3
1770125971.506699,FUZZ_1,31.16,3682,0.917,3
1770125971.506699,FUZZ_1,29.56,34,0.5737,3
1770125971.506699,FUZZ_1,40.25,33,0.6441,3
1770125971.506699,FUZZ_1,43.78,23,1.2343,3
1770125971.506699,FUZZ_1,49.73,3683,1.7198,3
1770125971.506699,FUZZ_1,27.45,2048,1.4668,3
1770125971.506699,FUZZ_1,42.97,2741,1.4947,3
1770125971.506699,FUZZ_1,47.22,2730,0.8387,3
1770125971.506699,FUZZ_1,18.3,3535,0.4532,3
1770125971.506699,FUZZ_1,14.8,8,0.1549,3
1770125971.506699,FUZZ_1,23.62,2074,1.4662,3
1770125971.506699,FUZZ_1,43.61,3054,1.5582,3
1770125971.506699,FUZZ_1,10.13,10,1.5734,3
1770125971.506699,FUZZ_1,42.99,27,0.8306,3
1770125971.506699,FUZZ_1,38.78,34,0.8718,3
1770125971.506699,FUZZ_1,19.8,2813,1.6593,3
1770125971.506699,FUZZ_1,17.67,2670,1.4367,3
1770125971.506699,FUZZ_1,12.36,38,0.0817,3
1770125971.506699,FUZZ_1,5.55,2696,0.7772,3
1770125971.506699,FUZZ_1,37.86,12,0.3492,3
1770125971.506699,FUZZ_1,34.61,4260,0.2082,3
1770125971.506699,FUZZ_1,12.37,3718,0.225,3
1770125971.506699,FUZZ_1,29.87,4988,0.2726,3
1770125971.506699,FUZZ_1,15.64,3241,1.7186,3
1770125971.506699,FUZZ_1,23.88,3753,0.39,3
1770125971.506699,FUZZ_1,37.18,34,1.0523,3
1770125971.506699,FUZZ_1,15.47,3384,0.8387,3
1770125971.506699,FUZZ_1,29.79,37,0.427,3
1770125971.506699,FUZZ_1,21.6,12,1.3033,3
1770125971.506699,FUZZ_1,28.15,4,0.4849,3
1770125971.506699,FUZZ_1,32.74,5,1.349,3
1770125971.506699,FUZZ_1,18.14,0,1.961,3
1770125971.506699,FUZZ_1,48.59,22,0.0835,3
1770125971.506699,FUZZ_1,23.41,44,1.8272,3
1770125971.506699,FUZZ_1,5.69,3216,0.9821,3
1770125971.506699,FUZZ_1,48.65,14,1.9288,3
1770125971.506699,FUZZ_1,11.6,28,1.4221,3
1770125971.506699,FUZZ_1,36.59,30,1.833,3
1770125971.506699,FUZZ_1,21.09,11,1.8986,3
1770125971.506699,FUZZ_1,13.57,2165,1.501,3
1770125971.506699,FUZZ_1,38.7,27,0.9922,3
1770125971.506699,FUZZ_1,12.14,4641,1.6371,3
1770125971.506699,FUZZ_1,13.63,28,0.5535,3
1770125971.506699,FUZZ_1,42.07,49,0.224,3
1770125971.506699,FUZZ_1,32.84,3747,0.6909,3
1770125971.506699,FUZZ_1,37.88,4111,1.0333,3
1770125971.506699,FUZZ_1,30.97,3328,1.7329,3
1770125971.506699,FUZZ_1,36.54,13,0.6844,3
1770125971.506699,FUZZ_1,37.78,4254,0.4968,3
1770125971.506699,FUZZ_1,24.01,9,0.8379,3
1770125971.506699,FUZZ_1,15.81,45,0.1044,3
1770125971.506699,FUZZ_1,21.96,16,0.1321,3
1770125971.506699,FUZZ_1,13.84,2442,0.2829,3
1770125971.506699,FUZZ_1,34.82,2104,0.3202,3
1770125971.506699,FUZZ_1,19.68,1,0.1566,3
1770125971.506699,FUZZ_1,28.21,2356,1.5414,3
1770125971.506699,FUZZ_1,31.41,2207,0.1242,3
1770125971.506699,FUZZ_1,35.07,2231,0.0619,3
1770125971.507699,FUZZ_1,38.56,2595,1.6755,3
1770125971.507699,FUZZ_1,18.54,4378,0.9609,3
1770125971.507699,FUZZ_1,35.33,39,1.2848,3
1770125971.507699,FUZZ_1,25.67,21,1.5596,3
1770125971.507699,FUZZ_1,49.51,31,1.3706,3
1770125971.507699,FUZZ_1,22.26,45,1.1526,3
1770125971.507699,FUZZ_1,21.35,2093,0.3778,3
1770125971.507699,FUZZ_1,5.55,39,1.2486,3
1770125971.507699,FUZZ_1,22.46,17,1.9235,3
1770125971.507699,FUZZ_1,14.01,2541,0.2076,3
1770125971.507699,FUZZ_1,17.33,2908,1.9923,3
1770125971.507699,FUZZ_1,11.48,8,0.7595,3
1770125971.507699,FUZZ_1,36.88,3204,0.9204,3
1770125971.507699,FUZZ_1,34.29,21,1.9466,3
1770125971.507699,FUZZ_1,16.8,32,1.5757,3
1770125971.507699,FUZZ_1,9.21,4602,0.4684,3
1770125971.507699,FUZZ_1,23.1,29,0.8259,3
1770125971.507699,FUZZ_1,21.26,1,1.7135,3
1770125971.507699,FUZZ_1,36.7,2487,1.3214,3
1770125971.507699,FUZZ_1,37.03,31,0.3382,3
1770125971.507699,FUZZ_1,29.64,3195,0.5252,3
1770125971.507699,FUZZ_1,6.22,38,1.2186,3
1770125971.507699,FUZZ_1,9.26,12,0.9163,3
1770125971.507699,FUZZ_1,47.41,37,1.3471,3
1770125971.507699,FUZZ_1,36.44,2750,0.0419,3
1770125971.507699,FUZZ_1,34.65,2951,1.2826,3
1770125971.507699,FUZZ_1,6.21,12,0.9468,3
1770125971.507699,FUZZ_1,8.54,4183,0.0835,3
1770125971.507699,FUZZ_1,36.92,43,0.0979,3
1770125971.507699,FUZZ_1,17.62,21,1.1732,3
1770125971.507699,FUZZ_1,46.29,2,0.5948,3
1770125971.507699,FUZZ_1,28.62,20,1.3077,3
1770125971.507699,FUZZ_1,31.93,4197,1.7054,3
1770125971.507699,FUZZ_1,21.49,2702,0.1174,3
1770125971.507699,FUZZ_1,25.83,3,1.9215,3
1770125971.507699,FUZZ_1,27.87,13,1.2561,3
1770125971.507699,FUZZ_1,22.52,3620,0.645,3
1770125971.507699,FUZZ_1,21.0,3891,0.7744,3
1770125971.507699,FUZZ_1,21.56,28,1.4772,3
1770125971.507699,FUZZ_1,28.18,3654,1.8756,3
1770125971.507699,FUZZ_1,48.78,45,1.0597,3
1770125971.507699,FUZZ_1,47.52,4221,0.2054,3
1770125971.507699,FUZZ_1,29.34,9,1.174,3
1770125971.507699,FUZZ_1,31.53,2802,1.227,3
1770125971.507699,FUZZ_1,32.25,30,0.5656,3
1770125971.507699,FUZZ_1,41.12,3769,1.4773,3
1770125971.507699,FUZZ_1,9.78,4662,0.3071,3
1770125971.507699,FUZZ_1,6.77,4309,0.859,3
1770125971.507699,FUZZ_1,42.47,13,1.4747,3
1770125971.507699,FUZZ_1,14.68,28,0.2311,3
1770125971.507699,FUZZ_1,44.68,3476,1.6299,3
1770125971.507699,FUZZ_1,40.73,46,1.4287,3
1770125971.507699,FUZZ_1,25.0,2016,1.8613,3
1770125971.507699,FUZZ_1,17.02,27,1.2449,3
1770125971.507699,FUZZ_1,24.02,4406,1.8442,3
1770125971.507699,FUZZ_1,27.7,3389,0.3356,3
1770125971.507699,FUZZ_1,7.5,4140,1.2779,3
1770125971.507699,FUZZ_1,35.68,36,0.4182,3
1770125971.507699,FUZZ_1,45.68,50,0.8971,3
1770125971.507699,FUZZ_1,35.98,0,0.1379,3
1770125971.507699,FUZZ_1,37.66,43,0.5586,3
1770125971.507699,FUZZ_1,27.12,30,0.3311,3
1770125971.507699,FUZZ_1,38.55,2883,1.9105,3
1770125971.507699,FUZZ_1,18.57,32,0.4396,3
1770125971.507699,FUZZ_1,49.25,7,0.4856,3
1770125971.507699,FUZZ_1,48.07,36,0.0738,3
1770125971.507699,FUZZ_1,39.06,2200,1.1266,3
1770125971.507699,FUZZ_1,12.71,3031,0.5722,3
1770125971.507699,FUZZ_1,10.43,4700,1.8429,3
1770125971.507699,FUZZ_1,22.57,11,1.5961,3
1770125971.507699,FUZZ_1,28.5,3628,1.986,3
1770125971.507699,FUZZ_1,21.47,3333,1.2491,3
1770125971.507699,FUZZ_1,27.54,3370,0.715,3
1770125971.507699,FUZZ_1,30.4,30,1.6431,3
1770125971.507699,FUZZ_1,49.68,6,0.7812,3
1770125971.507699,FUZZ_1,10.2,4,1.7332,3
1770125971.507699,FUZZ_1,36.02,13,1.2727,3
1770125971.507699,FUZZ_1,16.02,3836,0.6721,3
1770125971.507699,FUZZ_1,7.51,4665,0.7107,3
1770125971.507699,FUZZ_1,7.55,9,1.7041,3
1770125971.507699,FUZZ_1,40.38,21,1.1233,3
1770125971.507699,FUZZ_1,29.03,3281,0.8396,3
1770125971.507699,FUZZ_1,44.83,9,1.7683,3
1770125971.507699,FUZZ_1,17.7,12,1.2176,3
1770125971.507699,FUZZ_1,23.31,24,0.9378,3
1770125971.507699,FUZZ_1,32.53,10,0.0348,3
1770125971.507699,FUZZ_1,19.7,2726,0.4771,3
1770125971.507699,FUZZ_1,6.68,33,1.2611,3
1770125971.507699,FUZZ_1,14.93,2271,1.6454,3
1770125971.507699,FUZZ_1,27.18,3726,1.5662,3
1770125971.507699,FUZZ_1,17.8,32,0.7408,3
1770125971.507699,FUZZ_1,27.85,2416,0.6909,3
1770125971.508701,FUZZ_1,7.79,30,1.2771,3
1770125971.508701,FUZZ_1,10.83,50,0.9286,3
1770125971.508701,FUZZ_1,23.6,32,0.2066,3
1770125971.508701,FUZZ_1,24.16,4314,1.5255,3
1770125971.508701,FUZZ_1,15.59,3083,1.9733,3
1770125971.508701,FUZZ_1,14.84,2935,0.6978,3
1770125971.508701,FUZZ_1,27.28,20,1.2668,3
1770125971.508701,FUZZ_1,43.73,2979,0.6345,3
1770125971.508701,FUZZ_1,38.04,25,0.4433,3
1770125971.508701,FUZZ_1,11.54,3492,1.5151,3
1770125971.508701,FUZZ_1,42.73,4995,1.2032,3
1770125971.508701,FUZZ_1,13.51,37,0.4824,3
1770125971.508701,FUZZ_1,44.41,4587,0.1747,3
1770125971.508701,FUZZ_1,25.02,4141,0.8379,3
1770125971.508701,FUZZ_1,15.93,36,0.4238,3
1770125971.508701,FUZZ_1,18.98,4006,1.3092,3
1770125971.508701,FUZZ_1,48.08,2842,0.1448,3
1770125971.508701,FUZZ_1,34.58,4174,1.7993,3
1770125971.508701,FUZZ_1,24.3,2929,0.6468,3
1770125971.508701,FUZZ_1,8.72,36,1.8202,3
1770125971.508701,FUZZ_1,5.95,37,1.8361,3
1770125971.508701,FUZZ_1,30.88,2436,0.181,3
1770125971.508701,FUZZ_1,16.58,4916,0.8142,3
1770125971.508701,FUZZ_1,26.04,15,1.4012,3
1770125971.508701,FUZZ_1,5.78,4941,1.5103,3
1770125971.508701,FUZZ_1,29.75,3053,0.5447,3
1770125971.508701,FUZZ_1,32.1,2057,1.4852,3
1770125971.508701,FUZZ_1,34.91,4121,0.3349,3
1770125971.508701,FUZZ_1,45.19,11,1.1298,3
1770125971.508701,FUZZ_1,26.01,4932,0.6548,3
1770125971.508701,FUZZ_1,14.37,35,0.8512,3
1770125971.508701,FUZZ_1,5.93,6,0.0703,3
1770125971.508701,FUZZ_1,36.33,4423,0.5347,3
1770125971.508701,FUZZ_1,37.03,10,0.4349,3
1770125971.508701,FUZZ_1,27.32,50,1.3584,3
1770125971.508701,FUZZ_1,41.66,16,1.9743,3
1770125971.508701,FUZZ_1,49.03,42,1.9624,3
1770125971.508701,FUZZ_1,12.66,3560,1.4559,3
1770125971.508701,FUZZ_1,42.49,25,1.384,3
1770125971.508701,FUZZ_1,47.54,19,1.2616,3
1770125971.508701,FUZZ_1,14.24,21,1.3217,3
1770125971.508701,FUZZ_1,46.31,3051,0.9508,3
1770125971.508701,FUZZ_1,14.06,2401,0.6908,3
1770125971.508701,FUZZ_1,13.6,2,1.8028,3
1770125971.508701,FUZZ_1,33.24,3679,1.673,3
1770125971.508701,FUZZ_1,16.67,3490,1.8324,3
1770125971.508701,FUZZ_1,22.67,2203,1.9025,3
1770125971.508701,FUZZ_1,34.27,2695,1.2488,3
1770125971.508701,FUZZ_1,49.42,3613,1.8796,3
1770125971.508701,FUZZ_1,42.34,31,1.347,3
1770125971.508701,FUZZ_1,20.46,2119,1.6511,3
1770125971.508701,FUZZ_1,34.64,2308,0.2756,3
1770125971.508701,FUZZ_1,37.95,2115,1.6998,3
1770125971.508701,FUZZ_1,45.32,10,0.8314,3
1770125971.508701,FUZZ_1,13.5,3968,1.4049,3
1770125971.508701,FUZZ_1,22.18,4617,1.2764,3
1770125971.508701,FUZZ_1,33.66,12,0.2444,3
1770125971.508701,FUZZ_1,12.25,40,0.0267,3
1770125971.508701,FUZZ_1,9.5,33,1.5022,3
1770125971.508701,FUZZ_1,14.18,12,1.6968,3
1770125971.508701,FUZZ_1,36.06,11,1.6481,3
1770125971.508701,FUZZ_1,7.26,25,1.6972,3
1770125971.508701,FUZZ_1,46.76,2430,1.8575,3
1770125971.508701,FUZZ_1,45.81,2613,0.8849,3
1770125971.508701,FUZZ_1,48.23,20,0.4632,3
1770125971.508701,FUZZ_1,23.14,42,1.7381,3
1770125971.508701,FUZZ_1,29.81,3841,0.0081,3
1770125971.508701,FUZZ_1,10.95,30,0.402,3
1770125971.508701,FUZZ_1,17.27,45,0.8154,3
1770125971.508701,FUZZ_1,29.18,2161,1.0194,3
1770125971.508701,FUZZ_1,38.65,10,1.1487,3
1770125971.508701,FUZZ_1,29.05,1,1.2391,3
1770125971.508701,FUZZ_1,12.48,4367,1.0411,3
1770125971.508701,FUZZ_1,46.17,32,1.4972,3
1770125971.508701,FUZZ_1,35.78,34,1.8556,3
1770125971.508701,FUZZ_1,6.95,25,1.0428,3
1770125971.508701,FUZZ_1,29.64,28,0.8577,3
1770125971.508701,FUZZ_1,34.5,4951,1.2292,3
1770125971.508701,FUZZ_1,49.79,22,0.1691,3
1770125971.508701,FUZZ_1,32.16,3113,0.5978,3
1770125971.508701,FUZZ_1,42.96,6,1.9645,3
1770125971.508701,FUZZ_1,49.01,14,0.3281,3
1770125971.508701,FUZZ_1,21.14,2221,0.8533,3
1770125971.508701,FUZZ_1,7.4,9,0.3276,3
1770125971.508701,FUZZ_1,17.74,2115,1.1688,3
1770125971.508701,FUZZ_1,7.75,36,1.6339,3
1770125971.508701,FUZZ_1,12.16,2951,1.4839,3
1770125971.508701,FUZZ_1,38.0,14,1.4397,3
1770125971.508701,FUZZ_1,27.56,4340,0.156,3
1770125971.508701,FUZZ_1,31.95,3140,1.9669,3
1770125971.508701,FUZZ_1,11.02,2645,1.6927,3
1770125971.508701,FUZZ_1,25.09,3083,1.1899,3
1770125971.5099173,FUZZ_1,36.51,3877,1.8663,3
1770125971.5099173,FUZZ_1,8.9,3939,1.098,3
1770125971.5099173,FUZZ_1,30.4,4642,1.6881,3
1770125971.5099173,FUZZ_1,21.69,2202,1.4851,3
1770125971.5099173,FUZZ_1,39.61,15,0.571,3
1770125971.5099173,FUZZ_1,31.32,37,1.5132,3
1770125971.5099173,FUZZ_1,32.87,3492,1.8788,3
1770125971.5099173,FUZZ_1,15.34,43,0.2828,3
1770125971.5099173,FUZZ_1,30.64,30,1.0646,3
1770125971.5099173,FUZZ_1,18.57,6,1.0391,3
1770125971.5099173,FUZZ_1,33.14,4902,1.7064,3
1770125971.5099173,FUZZ_1,10.25,4,1.7502,3
1770125971.5099173,FUZZ_1,31.51,31,0.0275,3
1770125971.5099173,FUZZ_1,31.61,3248,1.3328,3
1770125971.5099173,FUZZ_1,15.21,2922,0.1382,3
1770125971.5099173,FUZZ_1,42.11,37,1.5397,3
1770125971.5099173,FUZZ_1,12.58,4890,1.9915,3
1770125971.5099173,FUZZ_1,31.63,3759,0.2393,3
1770125971.5099173,FUZZ_1,49.68,3646,1.9879,3
1770125971.5099173,FUZZ_1,24.11,3827,1.6565,3
1770125971.5099173,FUZZ_1,17.63,4648,0.0878,3
1770125971.5099173,FUZZ_1,29.17,33,0.0276,3
1770125971.5099173,FUZZ_1,14.18,2254,0.0503,3
1770125971.5099173,FUZZ_1,32.7,50,1.5002,3
1770125971.5099173,FUZZ_1,42.86,3216,1.4751,3
1770125971.5099173,FUZZ_1,44.83,17,1.831,3
1770125971.5099173,FUZZ_1,39.89,28,1.4662,3
1770125971.5099173,FUZZ_1,12.54,3323,1.8778,3
1770125971.5099173,FUZZ_1,43.66,4240,1.9331,3
1770125971.5099173,FUZZ_1,16.46,7,0.1858,3
1770125971.5099173,FUZZ_1,24.0,27,1.174,3
1770125971.5099173,FUZZ_1,28.58,4513,1.6133,3
1770125971.5099173,FUZZ_1,42.25,3608,0.1467,3
1770125971.5099173,FUZZ_1,5.46,12,1.3087,3
1770125971.5099173,FUZZ_1,34.05,2084,0.5043,3
1770125971.5099173,FUZZ_1,20.91,3908,0.2368,3
1770125971.5099173,FUZZ_1,18.39,47,1.9157,3
1770125971.5099173,FUZZ_1,5.88,4,0.0937,3
1770125971.5099173,FUZZ_1,19.97,2656,1.1317,3
1770125971.5099173,FUZZ_1,16.37,42,1.3146,3
1770125971.5099173,FUZZ_1,31.4,2953,0.323,3
1770125971.5099173,FUZZ_1,36.7,3527,1.4334,3
1770125971.5099173,FUZZ_1,38.23,23,0.3771,3
1770125971.5099173,FUZZ_1,10.43,3479,1.3536,3
1770125971.5099173,FUZZ_1,7.61,3050,1.2648,3
1770125971.5099173,FUZZ_1,35.73,5,0.3011,3
1770125971.5099173,FUZZ_1,38.97,2487,0.1232,3
1770125971.5099173,FUZZ_1,46.95,38,1.2442,3
1770125971.5099173,FUZZ_1,30.31,13,0.6509,3
1770125971.5099173,FUZZ_1,40.12,3720,1.0276,3
1770125971.5099173,FUZZ_1,35.86,4603,0.4699,3
1770125971.5099173,FUZZ_1,38.49,2653,1.2913,3
1770125971.5099173,FUZZ_1,32.21,49,1.9697,3
1770125971.5099173,FUZZ_1,36.72,16,1.3888,3
1770125971.5099173,FUZZ_1,48.28,4673,0.6041,3
1770125971.5099173,FUZZ_1,9.73,4840,1.1219,3
1770125971.5099173,FUZZ_1,46.45,2,0.9946,3
1770125971.5099173,FUZZ_1,10.91,3809,0.2815,3
1770125971.5099173,FUZZ_1,41.07,3204,0.8235,3
1770125971.5099173,FUZZ_1,10.94,3231,1.712,3
1770125971.5109828,FUZZ_1,33.47,36,1.3827,3
1770125971.5109828,FUZZ_1,18.17,5,0.1558,3
1770125971.5109828,FUZZ_1,27.89,22,0.708,3
1770125971.5109828,FUZZ_1,31.66,4504,0.3324,3
1770125971.5109828,FUZZ_1,19.49,36,0.1098,3
1770125971.5109828,FUZZ_1,33.59,41,1.2468,3
1770125971.5109828,FUZZ_1,5.31,3507,1.6152,3
1770125971.5109828,FUZZ_1,27.22,11,1.1955,3
1770125971.5109828,FUZZ_1,33.89,4191,1.5433,3
1770125971.5109828,FUZZ_1,23.86,3021,1.444,3
1770125971.5109828,FUZZ_1,21.7,34,0.2703,3
1770125971.5109828,FUZZ_1,16.59,35,1.9764,3
1770125971.5109828,FUZZ_1,45.59,19,0.2299,3
1770125971.5109828,FUZZ_1,39.07,2471,1.1332,3
1770125971.5109828,FUZZ_1,21.78,4,0.3902,3
1770125971.5109828,FUZZ_1,8.3,33,0.4001,3
1770125971.5109828,FUZZ_1,13.19,39,1.6727,3
1770125971.5109828,FUZZ_1,20.64,30,1.0807,3
1770125971.5109828,FUZZ_1,36.29,27,1.6389,3
1770125971.5109828,FUZZ_1,17.63,42,0.5367,3
1770125971.5109828,FUZZ_1,20.64,3340,0.8898,3
1770125971.5109828,FUZZ_1,35.69,3574,0.1993,3
1770125971.5109828,FUZZ_1,40.0,3700,0.4086,3
1770125971.5109828,FUZZ_1,5.07,32,1.1552,3
1770125971.5109828,FUZZ_1,13.44,3897,1.1743,3
1770125971.5109828,FUZZ_1,44.11,48,0.9316,3
1770125971.5109828,FUZZ_1,27.25,12,1.2276,3
1770125971.5109828,FUZZ_1,42.09,23,1.045,3
1770125971.5109828,FUZZ_1,40.92,48,1.0176,3
1770125971.5109828,FUZZ_1,32.57,3784,1.7192,3
1770125971.5109828,FUZZ_1,14.68,3645,1.0263,3
1770125971.5109828,FUZZ_1,20.22,2620,1.2745,3
1770125971.5109828,FUZZ_1,36.34,37,1.2931,3
1770125971.5109828,FUZZ_1,24.35,4,1.5476,3
1770125971.5109828,FUZZ_1,43.61,4650,1.1745,3
1770125971.5109828,FUZZ_1,29.44,2447,0.2373,3
1770125971.5109828,FUZZ_1,13.11,46,1.1117,3
1770125971.5109828,FUZZ_1,13.35,3128,1.9986,3
1770125971.5109828,FUZZ_1,49.09,32,1.7992,3
1770125971.5109828,FUZZ_1,32.66,4229,1.1581,3
1770125971.5109828,FUZZ_1,40.01,4199,0.2138,3
1770125971.5109828,FUZZ_1,6.25,3091,1.4131,3
1770125971.5109828,FUZZ_1,19.85,26,1.0921,3
1770125971.5109828,FUZZ_1,13.84,25,1.5921,3
1770125971.5109828,FUZZ_1,49.56,48,0.9669,3
1770125971.5109828,FUZZ_1,19.67,23,1.6675,3
1770125971.5109828,FUZZ_1,45.6,2898,0.3203,3
1770125971.5109828,FUZZ_1,49.78,0,1.2565,3
1770125971.5109828,FUZZ_1,49.43,2470,1.9673,3
1770125971.5109828,FUZZ_1,47.51,4011,0.3672,3
1770125971.5109828,FUZZ_1,36.2,3995,1.6804,3
1770125971.5109828,FUZZ_1,40.18,35,1.5992,3
1770125971.5109828,FUZZ_1,28.08,31,1.4081,3
1770125971.5109828,FUZZ_1,17.87,3531,1.8221,3
1770125971.5109828,FUZZ_1,45.57,16,1.5622,3
1770125971.5109828,FUZZ_1,34.22,2827,1.0911,3
1770125971.5109828,FUZZ_1,36.11,39,0.9649,3
1770125971.5109828,FUZZ_1,31.66,37,1.6273,3
1770125971.5109828,FUZZ_1,33.37,3658,0.2457,3
1770125971.5109828,FUZZ_1,15.14,0,0.5894,3
